postal_code,Description_clean
640609,Attributes BLK_NO 609  ST_COD JUS29A  ENTITYID 8258  POSTAL_COD 640609  INC_CRC D40EEC89EB37E6FF  FMEL_UPD_D 20130426120330 
823268,Attributes BLK_NO 268C  ST_COD PUF02Z  ENTITYID 5423  POSTAL_COD 823268  INC_CRC 2F64792F3DBB2246  FMEL_UPD_D 20130426120255 
550319,Attributes BLK_NO 319  ST_COD SEA11N  ENTITYID 8729  POSTAL_COD 550319  INC_CRC E86550FEF68F7253  FMEL_UPD_D 20130426120334 
560509,Attributes BLK_NO 509  ST_COD ANA09H  ENTITYID 7861  POSTAL_COD 560509  INC_CRC 72C682921C75EBCD  FMEL_UPD_D 20130426120325 
650117,Attributes BLK_NO 117  ST_COD BUA13S  ENTITYID 7557  POSTAL_COD 650117  INC_CRC A4EE15897E6F2A51  FMEL_UPD_D 20130426120324 
730007,Attributes BLK_NO 7  ST_COD MAD07G  ENTITYID 261  POSTAL_COD 730007  INC_CRC 8996138A5E7A867F  FMEL_UPD_D 20130426120346 
680610,Attributes BLK_NO 610  ST_COD CHS28W  ENTITYID 11471  POSTAL_COD 680610  INC_CRC 15B1FD94F886E52B  FMEL_UPD_D 20130426120236 
763317,Attributes BLK_NO 317C  ST_COD YIA08Y  ENTITYID 1281  POSTAL_COD 763317  INC_CRC DDC1AD262CBC4902  FMEL_UPD_D 20140725100430 
760118,Attributes BLK_NO 118  ST_COD YIR00Z  ENTITYID 1241  POSTAL_COD 760118  INC_CRC DBBCC6595781DD8B  FMEL_UPD_D 20140325183042 
640406,Attributes BLK_NO 406  ST_COD JUS10Y  ENTITYID 2238  POSTAL_COD 640406  INC_CRC 0AA040736BDE92C4  FMEL_UPD_D 20130426120248 
680474,Attributes BLK_NO 474  ST_COD CHA43F  ENTITYID 11398  POSTAL_COD 680474  INC_CRC F824BBB376B3D50C  FMEL_UPD_D 20130426120229 
640258,Attributes BLK_NO 258  ST_COD BOD01D  ENTITYID 2273  POSTAL_COD 640258  INC_CRC 3C8437E612A507E2  FMEL_UPD_D 20130426120218 
640613,Attributes BLK_NO 613  ST_COD JUS23Y  ENTITYID 3440  POSTAL_COD 640613  INC_CRC FBF38A32D2E200CC  FMEL_UPD_D 20130426120233 
461184,Attributes BLK_NO 184A  ST_COD BEN00L  ENTITYID 3084  POSTAL_COD 461184  INC_CRC 3CEE68E3B431B838  FMEL_UPD_D 20130426120229 
601274,Attributes BLK_NO 274A  ST_COD TOG02Q  ENTITYID 5371  POSTAL_COD 601274  INC_CRC A03A5F2A5508275D  FMEL_UPD_D 20130426120255 
651391,Attributes BLK_NO 391A  ST_COD BUA12U  ENTITYID 3648  POSTAL_COD 651391  INC_CRC 0360ADF6E70CA4E3  FMEL_UPD_D 20130426120234 
090009,Attributes BLK_NO 9  ST_COD TEC01D  ENTITYID 3180  POSTAL_COD 090009  INC_CRC 919A2431FF418044  FMEL_UPD_D 20130426120229 
730168,Attributes BLK_NO 168  ST_COD WOS00L  ENTITYID 266  POSTAL_COD 730168  INC_CRC 7015DC8A48FF78EF  FMEL_UPD_D 20130426120309 
432005,Attributes BLK_NO 5A  ST_COD BAT08G  ENTITYID 6823  POSTAL_COD 432005  INC_CRC CC9A38AA51F21813  FMEL_UPD_D 20130426120314 
760345,Attributes BLK_NO 345  ST_COD YIA01R  ENTITYID 1490  POSTAL_COD 760345  INC_CRC 0735326B04FDF047  FMEL_UPD_D 20131121171732 
543185,Attributes BLK_NO 185C  ST_COD RIC03F  ENTITYID 3470  POSTAL_COD 543185  INC_CRC B0320BEF97A19A54  FMEL_UPD_D 20130426120232 
460428,Attributes BLK_NO 428  ST_COD BEN00L  ENTITYID 3028  POSTAL_COD 460428  INC_CRC 61BD923E4DCCF2D7  FMEL_UPD_D 20130426120227 
430008,Attributes BLK_NO 8  ST_COD HAI00U  ENTITYID 9935  POSTAL_COD 430008  INC_CRC 6FBF670B7B1ED5CF  FMEL_UPD_D 20130426120344 
822289,Attributes BLK_NO 289B  ST_COD PUP08R  ENTITYID 8946  POSTAL_COD 822289  INC_CRC 552610B1C3404630  FMEL_UPD_D 20130426120338 
160125,Attributes BLK_NO 125  ST_COD KIT04C  ENTITYID 5890  POSTAL_COD 160125  INC_CRC 03946D71F2754F21  FMEL_UPD_D 20130426120304 
600130,Attributes BLK_NO 130  ST_COD JUG00K  ENTITYID 8816  POSTAL_COD 600130  INC_CRC C0BF8C9062D31C6B  FMEL_UPD_D 20130426120338 
270030,Attributes BLK_NO 30  ST_COD HOC04B  ENTITYID 4871  POSTAL_COD 270030  INC_CRC E1C296211488C962  FMEL_UPD_D 20130426120252 
643989,Attributes BLK_NO 989C  ST_COD JUS15T  ENTITYID 7156  POSTAL_COD 643989  INC_CRC 6382EB72F8AA6E2C  FMEL_UPD_D 20130426120313 
120453,Attributes BLK_NO 453  ST_COD CLA06H  ENTITYID 3586  POSTAL_COD 120453  INC_CRC 56E23E6C2CDE12A3  FMEL_UPD_D 20130426120233 
650225,Attributes BLK_NO 225  ST_COD BUC02M  ENTITYID 7193  POSTAL_COD 650225  INC_CRC 6F47F8211F455E0F  FMEL_UPD_D 20130426120316 
560622,Attributes BLK_NO 622  ST_COD ANA10L  ENTITYID 3437  POSTAL_COD 560622  INC_CRC 1AC6C0C31C8696EF  FMEL_UPD_D 20130426120233 
520422,Attributes BLK_NO 422  ST_COD TAS19U  ENTITYID 4445  POSTAL_COD 520422  INC_CRC 607F1C5E2240F7F1  FMEL_UPD_D 20130426120241 
730845,Attributes BLK_NO 845  ST_COD WOS06T  ENTITYID 11870  POSTAL_COD 730845  INC_CRC 91E854339852E5DE  FMEL_UPD_D 20150128191633 
730515,Attributes BLK_NO 515  ST_COD WOD06X  ENTITYID 11164  POSTAL_COD 730515  INC_CRC 92A4D17DEDD92BA6  FMEL_UPD_D 20130426120235 
640489,Attributes BLK_NO 489  ST_COD JUA01Q  ENTITYID 848  POSTAL_COD 640489  INC_CRC D5A6163A5BC5E7B2  FMEL_UPD_D 20130426120218 
510405,Attributes BLK_NO 405  ST_COD PAD06N  ENTITYID 12127  POSTAL_COD 510405  INC_CRC 338826944CC7471A  FMEL_UPD_D 20151001185830 
140087,Attributes BLK_NO 87  ST_COD COC03N  ENTITYID 2651  POSTAL_COD 140087  INC_CRC 500236E4E79E291E  FMEL_UPD_D 20130426120224 
540204,Attributes BLK_NO 204  ST_COD COD05D  ENTITYID 3035  POSTAL_COD 540204  INC_CRC 3199AA471B540167  FMEL_UPD_D 20130426120231 
671617,Attributes BLK_NO 617A  ST_COD BUR00D  ENTITYID 3275  POSTAL_COD 671617  INC_CRC FA2DE45B867190E0  FMEL_UPD_D 20130426120235 
320101,Attributes BLK_NO 101  ST_COD AHH00K  ENTITYID 8279  POSTAL_COD 320101  INC_CRC 0E36CEB5043806AD  FMEL_UPD_D 20130426120328 
511613,Attributes BLK_NO 613A  ST_COD ELI00F  ENTITYID 10789  POSTAL_COD 511613  INC_CRC 6BF0B37CC87D31EE  FMEL_UPD_D 20140120182932 
460534,Attributes BLK_NO 534  ST_COD BES02T  ENTITYID 2318  POSTAL_COD 460534  INC_CRC A1666FDF19F34D14  FMEL_UPD_D 20171205101658 
652440,Attributes BLK_NO 440B  ST_COD BUA15B  ENTITYID 11090  POSTAL_COD 652440  INC_CRC 0058CE773C1B1D3E  FMEL_UPD_D 20171003103222 
331057,Attributes BLK_NO 57A  ST_COD GEB00B  ENTITYID 6066  POSTAL_COD 331057  INC_CRC 3244DC81715EDF3C  FMEL_UPD_D 20130426120304 
652438,Attributes BLK_NO 438B  ST_COD BUA15B  ENTITYID 11053743  POSTAL_COD 652438  INC_CRC 379E2E41435B6AE1  FMEL_UPD_D 20230328181025 
730629,Attributes BLK_NO 629  ST_COD WOR03P  ENTITYID 1862  POSTAL_COD 730629  INC_CRC 369FE74CD10B5049  FMEL_UPD_D 20130426120246 
560129,Attributes BLK_NO 129  ST_COD ANA05P  ENTITYID 6732  POSTAL_COD 560129  INC_CRC 059C944EAFEB38B3  FMEL_UPD_D 20130426120308 
684485,Attributes BLK_NO 485D  ST_COD CHA45S  ENTITYID 11381  POSTAL_COD 684485  INC_CRC 3B82C1709E6CF7CD  FMEL_UPD_D 20130426120238 
822203,Attributes BLK_NO 203B  ST_COD PUF02Z  ENTITYID 6357  POSTAL_COD 822203  INC_CRC 8B3234EFEE57B4BF  FMEL_UPD_D 20130426120306 
761333,Attributes BLK_NO 333A  ST_COD YIS11F  ENTITYID 1685  POSTAL_COD 761333  INC_CRC A491360A962BAE41  FMEL_UPD_D 20140325183042 
521142,Attributes BLK_NO 142  ST_COD TAS13M  ENTITYID 174  POSTAL_COD 521142  INC_CRC 06246230C429AF8F  FMEL_UPD_D 20190403140624 
641624,Attributes BLK_NO 624A  ST_COD JUS22J  ENTITYID 3243  POSTAL_COD 641624  INC_CRC CA32EFD389486B2E  FMEL_UPD_D 20130426120229 
541122,Attributes BLK_NO 122A  ST_COD SEW07Y  ENTITYID 6155  POSTAL_COD 541122  INC_CRC 321D4675BE44006A  FMEL_UPD_D 20130426120305 
163127,Attributes BLK_NO 127C  ST_COD KIT04C  ENTITYID 10968  POSTAL_COD 163127  INC_CRC C74D893B4721A7DF  FMEL_UPD_D 20131121171732 
151106,Attributes BLK_NO 106A  ST_COD HEC00Q  ENTITYID 7165  POSTAL_COD 151106  INC_CRC CC255599630A9C78  FMEL_UPD_D 20130426120313 
550524,Attributes BLK_NO 524  ST_COD SEA19N  ENTITYID 4088  POSTAL_COD 550524  INC_CRC 646DCBE8480C2477  FMEL_UPD_D 20130426120241 
310049,Attributes BLK_NO 49  ST_COD TOP07K  ENTITYID 2901  POSTAL_COD 310049  INC_CRC F916FC1C1DDBD1D0  FMEL_UPD_D 20130426120227 
530131,Attributes BLK_NO 131  ST_COD AHS00H  ENTITYID 2500  POSTAL_COD 530131  INC_CRC C582C23C92E877D8  FMEL_UPD_D 20130426120223 
141007,Attributes BLK_NO 7A  ST_COD COA01B  ENTITYID 8489  POSTAL_COD 141007  INC_CRC BCC1F80CD7565569  FMEL_UPD_D 20150529170631 
310093,Attributes BLK_NO 93  ST_COD TOP06M  ENTITYID 1030  POSTAL_COD 310093  INC_CRC D58CBE189160C5D0  FMEL_UPD_D 20190806121923 
081110,Attributes BLK_NO 110  ST_COD SPP00M  ENTITYID 8177  POSTAL_COD 081110  INC_CRC D1E0AF8E12637FFE  FMEL_UPD_D 20130426120329 
120420,Attributes BLK_NO 420  ST_COD CLA04L  ENTITYID 4981  POSTAL_COD 120420  INC_CRC AA49D3098618F89E  FMEL_UPD_D 20130426120253 
600024,Attributes BLK_NO 24  ST_COD TEG02M  ENTITYID 5808  POSTAL_COD 600024  INC_CRC 3188F84779C41AA9  FMEL_UPD_D 20130426120304 
650631,Attributes BLK_NO 631  ST_COD BUC02M  ENTITYID 7594  POSTAL_COD 650631  INC_CRC 31FC83FCA151D5A9  FMEL_UPD_D 20130426120321 
541187,Attributes BLK_NO 187A  ST_COD RID02A  ENTITYID 7865  POSTAL_COD 541187  INC_CRC 83A5E3C15163BA5B  FMEL_UPD_D 20130426120327 
650297,Attributes BLK_NO 297  ST_COD BUS04S  ENTITYID 673  POSTAL_COD 650297  INC_CRC CC4997CFC895EC06  FMEL_UPD_D 20130426120217 
681251,Attributes BLK_NO 251A  ST_COD CHA42Y  ENTITYID 11553  POSTAL_COD 681251  INC_CRC 5A269E32978CC334  FMEL_UPD_D 20130426120231 
760269,Attributes BLK_NO 269  ST_COD YIS02A  ENTITYID 1180  POSTAL_COD 760269  INC_CRC 010255302DE58B08  FMEL_UPD_D 20130426120226 
680451,Attributes BLK_NO 451  ST_COD CHA44R  ENTITYID 11725  POSTAL_COD 680451  INC_CRC D8E691019F0B5065  FMEL_UPD_D 20130426120243 
120337,Attributes BLK_NO 337  ST_COD CLA05L  ENTITYID 6117  POSTAL_COD 120337  INC_CRC F3359E0131449CFD  FMEL_UPD_D 20130426120301 
640520,Attributes BLK_NO 520  ST_COD JUS12Y  ENTITYID 7670  POSTAL_COD 640520  INC_CRC 885AF993B161395E  FMEL_UPD_D 20130426120220 
731521,Attributes BLK_NO 521A  ST_COD WOD06X  ENTITYID 5446  POSTAL_COD 731521  INC_CRC 81F6ED445F0849D3  FMEL_UPD_D 20170601120549 
642663,Attributes BLK_NO 663B  ST_COD JUS29A  ENTITYID 3380  POSTAL_COD 642663  INC_CRC 94914EC0748355F6  FMEL_UPD_D 20130426120231 
541258,Attributes BLK_NO 258A  ST_COD COM00A  ENTITYID 8956  POSTAL_COD 541258  INC_CRC 0EAD06046DFE0EAC  FMEL_UPD_D 20130426120338 
310145,Attributes BLK_NO 145  ST_COD TOP04U  ENTITYID 5095  POSTAL_COD 310145  INC_CRC E7FE8A5F7F4489EB  FMEL_UPD_D 20130426120251 
530976,Attributes BLK_NO 976  ST_COD HOS14W  ENTITYID 4201  POSTAL_COD 530976  INC_CRC 1BE955E0E752C842  FMEL_UPD_D 20130426120245 
640517,Attributes BLK_NO 517  ST_COD JUS12Y  ENTITYID 6897  POSTAL_COD 640517  INC_CRC 822F2367025FB5D6  FMEL_UPD_D 20130426120220 
091005,Attributes BLK_NO 5A  ST_COD TEC01D  ENTITYID 5859  POSTAL_COD 091005  INC_CRC E84176EAE3DF0525  FMEL_UPD_D 20130426120301 
521489,Attributes BLK_NO 489B  ST_COD TAS23F  ENTITYID 3  POSTAL_COD 521489  INC_CRC 71C673CE0E1B53C0  FMEL_UPD_D 20130426120213 
521880,Attributes BLK_NO 880A  ST_COD TAA12N  ENTITYID 10301  POSTAL_COD 521880  INC_CRC 8836671DA1FA59ED  FMEL_UPD_D 20130426120345 
760618,Attributes BLK_NO 618  ST_COD YIR00Z  ENTITYID 1973  POSTAL_COD 760618  INC_CRC 278AF91C4AC41B8B  FMEL_UPD_D 20160729143834 
600045,Attributes BLK_NO 45  ST_COD TEG02M  ENTITYID 4146  POSTAL_COD 600045  INC_CRC E0D5B2607FF6C3A5  FMEL_UPD_D 20130426120238 
510153,Attributes BLK_NO 153  ST_COD PAS27Z  ENTITYID 545  POSTAL_COD 510153  INC_CRC 551D0B4009FBE81B  FMEL_UPD_D 20130426120216 
120610,Attributes BLK_NO 610  ST_COD CLS06Q  ENTITYID 2129  POSTAL_COD 120610  INC_CRC 2B58816ED40FCBE7  FMEL_UPD_D 20130426120220 
142086,Attributes BLK_NO 86A  ST_COD DAW00K  ENTITYID 9208  POSTAL_COD 142086  INC_CRC CC4D1506FD26864B  FMEL_UPD_D 20150529170631 
670628,Attributes BLK_NO 628  ST_COD SEN12T  ENTITYID 3843  POSTAL_COD 670628  INC_CRC 67755A82908457D8  FMEL_UPD_D 20130426120338 
518694,Attributes BLK_NO 50  ST_COD PAT06T  ENTITYID 5929  POSTAL_COD 518694  INC_CRC 07227A152FF0C1CE  FMEL_UPD_D 20130426120259 
680464,Attributes BLK_NO 464  ST_COD CHA44R  ENTITYID 11429  POSTAL_COD 680464  INC_CRC ACB63D534EC930A7  FMEL_UPD_D 20130426120223 
650216,Attributes BLK_NO 216  ST_COD BUS03F  ENTITYID 5468  POSTAL_COD 650216  INC_CRC F41089D341D06BBC  FMEL_UPD_D 20130426120253 
640515,Attributes BLK_NO 515  ST_COD JUS12Y  ENTITYID 2277  POSTAL_COD 640515  INC_CRC 8EED9A93C97946A0  FMEL_UPD_D 20130426120221 
650316,Attributes BLK_NO 316  ST_COD BUS10K  ENTITYID 2910  POSTAL_COD 650316  INC_CRC 557D361FAE3A9E8B  FMEL_UPD_D 20130426120229 
430009,Attributes BLK_NO 9  ST_COD HAI00U  ENTITYID 9998  POSTAL_COD 430009  INC_CRC 89E35BDA2DF2854D  FMEL_UPD_D 20130426120345 
671541,Attributes BLK_NO 541A  ST_COD BUR00D  ENTITYID 3662  POSTAL_COD 671541  INC_CRC 453DD07946D46D79  FMEL_UPD_D 20130426120311 
510623,Attributes BLK_NO 623  ST_COD ELI00F  ENTITYID 7678  POSTAL_COD 510623  INC_CRC BEDEA05FDD975804  FMEL_UPD_D 20130426120322 
650350,Attributes BLK_NO 350  ST_COD BUS12P  ENTITYID 8643  POSTAL_COD 650350  INC_CRC 21D4C343DDA4FF7E  FMEL_UPD_D 20130426120335 
672546,Attributes BLK_NO 546B  ST_COD SEG05C  ENTITYID 11053506  POSTAL_COD 672546  INC_CRC 65B12CA2455416E9  FMEL_UPD_D 20221220142836 
673546,Attributes BLK_NO 546C  ST_COD SEG05C  ENTITYID 11053507  POSTAL_COD 673546  INC_CRC CDA3747898CC5615  FMEL_UPD_D 20221220142836 
670547,Attributes BLK_NO 547  ST_COD SEG05C  ENTITYID 11053508  POSTAL_COD 670547  INC_CRC 5F3537145B294511  FMEL_UPD_D 20221220142836 
514527,Attributes BLK_NO 527D  ST_COD PAS22U  ENTITYID 4243  POSTAL_COD 514527  INC_CRC FDA143D174D39870  FMEL_UPD_D 20140929105030 
823217,Attributes BLK_NO 217C  ST_COD SUW06A  ENTITYID 10573  POSTAL_COD 823217  INC_CRC FE37E78F0FD36A4B  FMEL_UPD_D 20160601102234 
521107,Attributes BLK_NO 107  ST_COD TAS12R  ENTITYID 3146  POSTAL_COD 521107  INC_CRC E2AAA88A660671AA  FMEL_UPD_D 20130426120227 
510154,Attributes BLK_NO 154  ST_COD PAS27Z  ENTITYID 6178  POSTAL_COD 510154  INC_CRC B71B0E51CC5EB8AD  FMEL_UPD_D 20130426120302 
320019,Attributes BLK_NO 19  ST_COD STG00S  ENTITYID 2835  POSTAL_COD 320019  INC_CRC 727B95FCB7594F04  FMEL_UPD_D 20130426120228 
823126,Attributes BLK_NO 126C  ST_COD EDP01G  ENTITYID 641  POSTAL_COD 823126  INC_CRC 7EA845AC4BEAC38F  FMEL_UPD_D 20130426120217 
760874,Attributes BLK_NO 874  ST_COD YIS07F  ENTITYID 12197  POSTAL_COD 760874  INC_CRC 564DD0D23A788F6B  FMEL_UPD_D 20151130190131 
824167,Attributes BLK_NO 167D  ST_COD PUE01K  ENTITYID 3461  POSTAL_COD 824167  INC_CRC 6814452CCBAE37E1  FMEL_UPD_D 20130426120233 
730413,Attributes BLK_NO 413  ST_COD WOS04F  ENTITYID 9450  POSTAL_COD 730413  INC_CRC FCE2E92728890CEB  FMEL_UPD_D 20130426120331 
322004,Attributes BLK_NO 4C  ST_COD STL00N  ENTITYID 6873  POSTAL_COD 322004  INC_CRC CCF3BA8669BEDAF5  FMEL_UPD_D 20130426120315 
735689,Attributes BLK_NO 689E  ST_COD WOD26Q  ENTITYID 1979  POSTAL_COD 735689  INC_CRC 43A79C6A459BF1C3  FMEL_UPD_D 20130426120256 
730573,Attributes BLK_NO 573  ST_COD WOD07M  ENTITYID 2107  POSTAL_COD 730573  INC_CRC 468B92B0EA99ED69  FMEL_UPD_D 20180206153019 
730183,Attributes BLK_NO 183  ST_COD WOS01P  ENTITYID 180  POSTAL_COD 730183  INC_CRC 1CF02176331C7BD6  FMEL_UPD_D 20190211142825 
735694,Attributes BLK_NO 694E  ST_COD WOD16Y  ENTITYID 1818  POSTAL_COD 735694  INC_CRC 80F825F95C888BC1  FMEL_UPD_D 20190211142825 
735693,Attributes BLK_NO 693E  ST_COD WOA12P  ENTITYID 1985  POSTAL_COD 735693  INC_CRC 51ABC26AFD3A6A62  FMEL_UPD_D 20190211142825 
150079,Attributes BLK_NO 79  ST_COD REL01F  ENTITYID 9129  POSTAL_COD 150079  INC_CRC 7235A474CA781885  FMEL_UPD_D 20130426120339 
570280,Attributes BLK_NO 280  ST_COD BIS15M  ENTITYID 6513  POSTAL_COD 570280  INC_CRC F6B9AF9FBB467BD9  FMEL_UPD_D 20130426120310 
400344,Attributes BLK_NO 344  ST_COD UBA00H  ENTITYID 8404  POSTAL_COD 400344  INC_CRC B4D5E8D0832E7EB9  FMEL_UPD_D 20130426120333 
530942,Attributes BLK_NO 942  ST_COD HOS15X  ENTITYID 5361  POSTAL_COD 530942  INC_CRC 2E527F5CBC38E46D  FMEL_UPD_D 20130426120257 
550330,Attributes BLK_NO 330  ST_COD SEA12Y  ENTITYID 6  POSTAL_COD 550330  INC_CRC 2235EBB01C3BDC0F  FMEL_UPD_D 20130426120213 
330024,Attributes BLK_NO 24  ST_COD BEN01R  ENTITYID 6688  POSTAL_COD 330024  INC_CRC 25F44057D2EAA787  FMEL_UPD_D 20130426120311 
560544,Attributes BLK_NO 544  ST_COD ANA03L  ENTITYID 3025  POSTAL_COD 560544  INC_CRC 02C0E7E1C11A48B9  FMEL_UPD_D 20130426120227 
822269,Attributes BLK_NO 269B  ST_COD PUF02Z  ENTITYID 10349  POSTAL_COD 822269  INC_CRC AD2663E20CD26231  FMEL_UPD_D 20130426120345 
610367,Attributes BLK_NO 367  ST_COD COD04N  ENTITYID 2646  POSTAL_COD 610367  INC_CRC 73004673D47CC95D  FMEL_UPD_D 20130426120227 
640902,Attributes BLK_NO 902  ST_COD JUS13F  ENTITYID 8133  POSTAL_COD 640902  INC_CRC EE3C1F72F96CB10E  FMEL_UPD_D 20130426120330 
545123,Attributes BLK_NO 123E  ST_COD RID02A  ENTITYID 3468  POSTAL_COD 545123  INC_CRC C805C95A9885B80C  FMEL_UPD_D 20130426120235 
320054,Attributes BLK_NO 54  ST_COD MAM00B  ENTITYID 6990  POSTAL_COD 320054  INC_CRC 25E9F8C11C072E3F  FMEL_UPD_D 20130426120315 
792413,Attributes BLK_NO 413B  ST_COD FEL02Q  ENTITYID 536  POSTAL_COD 792413  INC_CRC 262568C75F3F19AE  FMEL_UPD_D 20130426120216 
510508,Attributes BLK_NO 508  ST_COD PAS25J  ENTITYID 7483  POSTAL_COD 510508  INC_CRC E7B1E7F55DE02BA7  FMEL_UPD_D 20130426120319 
640558,Attributes BLK_NO 558  ST_COD JUS10Y  ENTITYID 2297  POSTAL_COD 640558  INC_CRC A88EFE4573F2ACBC  FMEL_UPD_D 20160331101333 
750309,Attributes BLK_NO 309  ST_COD CAN02U  ENTITYID 806  POSTAL_COD 750309  INC_CRC 98ABEBAE6FE10440  FMEL_UPD_D 20130426120243 
680561,Attributes BLK_NO 561  ST_COD CHN04D  ENTITYID 11358  POSTAL_COD 680561  INC_CRC 68D4CAC33FD97B8A  FMEL_UPD_D 20130426120332 
530629,Attributes BLK_NO 629  ST_COD HOA11S  ENTITYID 6328  POSTAL_COD 530629  INC_CRC 0C2A6A41AB44971D  FMEL_UPD_D 20130426120310 
600219,Attributes BLK_NO 219  ST_COD JUS04Q  ENTITYID 2139  POSTAL_COD 600219  INC_CRC FD79BF53C822E6D1  FMEL_UPD_D 20131121171732 
730725,Attributes BLK_NO 725  ST_COD WOA12P  ENTITYID 11151  POSTAL_COD 730725  INC_CRC 050647EEA8786A35  FMEL_UPD_D 20130426120242 
541107,Attributes BLK_NO 107A  ST_COD RIW00T  ENTITYID 919  POSTAL_COD 541107  INC_CRC 6FBB1F80447AD8B7  FMEL_UPD_D 20160202094942 
642680,Attributes BLK_NO 680B  ST_COD JUC06T  ENTITYID 2575  POSTAL_COD 642680  INC_CRC E1496CE505F4C798  FMEL_UPD_D 20130426120221 
751353,Attributes BLK_NO 353A  ST_COD ADD01P  ENTITYID 816  POSTAL_COD 751353  INC_CRC 54148E4367735CE7  FMEL_UPD_D 20130426120247 
560711,Attributes BLK_NO 711  ST_COD ANA09H  ENTITYID 4308  POSTAL_COD 560711  INC_CRC FE5FFA315A70AC53  FMEL_UPD_D 20130426120243 
520848,Attributes BLK_NO 848  ST_COD TAS27G  ENTITYID 914  POSTAL_COD 520848  INC_CRC 8CA4D39CF56D41D9  FMEL_UPD_D 20140725100430 
650511,Attributes BLK_NO 511  ST_COD BUS14E  ENTITYID 8058  POSTAL_COD 650511  INC_CRC 8576F9E981D03B69  FMEL_UPD_D 20130426120328 
760296,Attributes BLK_NO 296  ST_COD YIS10N  ENTITYID 1151  POSTAL_COD 760296  INC_CRC 7ECD38FDFF3EE41E  FMEL_UPD_D 20130426120319 
530141,Attributes BLK_NO 141  ST_COD AHS00H  ENTITYID 5803  POSTAL_COD 530141  INC_CRC BADE922968E0AE57  FMEL_UPD_D 20170802105621 
730157,Attributes BLK_NO 157  ST_COD WOS01P  ENTITYID 269  POSTAL_COD 730157  INC_CRC E2139A9C99D1A6A1  FMEL_UPD_D 20130426120219 
754589,Attributes BLK_NO 589D  ST_COD MOD04F  ENTITYID 785  POSTAL_COD 754589  INC_CRC D9E41B8B92AB2A58  FMEL_UPD_D 20130426120242 
680011,Attributes BLK_NO 11  ST_COD TEL13D  ENTITYID 10283  POSTAL_COD 680011  INC_CRC C03DF06A4C676C05  FMEL_UPD_D 20130426120241 
533470,Attributes BLK_NO 470C  ST_COD UPC03F  ENTITYID 11053353  POSTAL_COD 533470  INC_CRC 2C11102C5B9DB346  FMEL_UPD_D 20221220142836 
671546,Attributes BLK_NO 546A  ST_COD SEG05C  ENTITYID 11053505  POSTAL_COD 671546  INC_CRC 0DCFB162E2C52824  FMEL_UPD_D 20221220142836 
650403,Attributes BLK_NO 403  ST_COD BUA14A  ENTITYID 8506  POSTAL_COD 650403  INC_CRC B3037F919AE00449  FMEL_UPD_D 20130426120331 
752357,Attributes BLK_NO 357B  ST_COD ADD01P  ENTITYID 375  POSTAL_COD 752357  INC_CRC 82831C17EB6FCE51  FMEL_UPD_D 20130426120219 
322102,Attributes BLK_NO 102  ST_COD TOW03Z  ENTITYID 3695  POSTAL_COD 322102  INC_CRC 7A459A96A35E61A3  FMEL_UPD_D 20130426120238 
530539,Attributes BLK_NO 539  ST_COD HOS13L  ENTITYID 2883  POSTAL_COD 530539  INC_CRC 5939DAA42DB197A7  FMEL_UPD_D 20130426120226 
670423,Attributes BLK_NO 423  ST_COD FAJ00N  ENTITYID 7158  POSTAL_COD 670423  INC_CRC EE38A7002B7DBF94  FMEL_UPD_D 20150731152632 
750483,Attributes BLK_NO 483  ST_COD ADL01U  ENTITYID 466  POSTAL_COD 750483  INC_CRC 35B4E9F1A44FCA50  FMEL_UPD_D 20130426120258 
760130,Attributes BLK_NO 130  ST_COD YIS00U  ENTITYID 1350  POSTAL_COD 760130  INC_CRC 455FB415A7979E51  FMEL_UPD_D 20130426120251 
470607,Attributes BLK_NO 607  ST_COD BER00B  ENTITYID 11989  POSTAL_COD 470607  INC_CRC 9B145D64C2C54092  FMEL_UPD_D 20150529170631 
822163,Attributes BLK_NO 163B  ST_COD PUC09U  ENTITYID 7392  POSTAL_COD 822163  INC_CRC 78BA1D9BBC8CC773  FMEL_UPD_D 20130426120319 
320084,Attributes BLK_NO 84  ST_COD WHD00Q  ENTITYID 5393  POSTAL_COD 320084  INC_CRC B98B4CB852E479C2  FMEL_UPD_D 20130426120253 
732893,Attributes BLK_NO 893C  ST_COD WOD04K  ENTITYID 2605  POSTAL_COD 732893  INC_CRC FDB21D986C87CF3F  FMEL_UPD_D 20130426120242 
090004,Attributes BLK_NO 4  ST_COD TEC01D  ENTITYID 2862  POSTAL_COD 090004  INC_CRC B99466C7B16546F9  FMEL_UPD_D 20130426120225 
100049,Attributes BLK_NO 49  ST_COD TED00T  ENTITYID 3735  POSTAL_COD 100049  INC_CRC 9A3443E66198FDBB  FMEL_UPD_D 20130426120240 
751589,Attributes BLK_NO 589A  ST_COD MOD04F  ENTITYID 761  POSTAL_COD 751589  INC_CRC 764F967AC39C08C4  FMEL_UPD_D 20130426120323 
730551,Attributes BLK_NO 551  ST_COD WOD11T  ENTITYID 2138  POSTAL_COD 730551  INC_CRC FEBC2DDADE0A0C92  FMEL_UPD_D 20130426120307 
821661,Attributes BLK_NO 661A  ST_COD EDP01G  ENTITYID 10247  POSTAL_COD 821661  INC_CRC EEDCC3F88F3CD3AB  FMEL_UPD_D 20160601102234 
